apprehension_date,apprehension_state,apprehension_aor,final_program,final_program_group,apprehension_method,apprehension_criminality,case_status,case_category,departed_date,departure_country,final_order_yes_no,final_order_date,birth_year,citizenship_country,gender,apprehension_site_landmark,unique_identifier,apprehension_date_time,duplicate_likely,file_original,sheet_original,row_original
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-16,HONDURAS,YES,2025-09-10,1990.0,HONDURAS,Male,Spokane CAP,8dc23d76b32903bb1be536a857f27897306dd067,2025-08-15 10:55:01 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,205823
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-08-26,1996.0,MEXICO,Male,Wenatchee CAP,0ca973dd0a5bf923608ad033bf66e3870e708f5a,2025-08-15 11:00:02 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,18400
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-10,VENEZUELA,YES,2025-08-26,1993.0,VENEZUELA,Male,PORTLAND FUGITIVE OPERATIONS STREET ARREST,437f72ecfd0f9e3a48e63c53e5e7b50901660f86,2025-08-15 11:01:51 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,97919
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-26,MEXICO,YES,2018-10-24,1982.0,MEXICO,Male,"FDL GENERAL AREA, NON-SPECIFIC",3dc22c47b36f8655435d86510f5d2d21daafde7f,2025-08-15 12:30:09 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,89572
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2009-12-11,1974.0,SIERRA LEONE,Male,SEATTLE FUG OPS,487847543410b0165ce784fe1f4a53bc52672339,2025-08-15 13:14:28 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,105293
2025-08-15,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1986.0,ARMENIA,Male,SEA CAP,c3e6469c562365e5298b777cb1f960748cada612,2025-08-15 13:26:35 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,284719
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-18,GUATEMALA,YES,2025-01-03,2012.0,GUATEMALA,Male,SEATTLE NON-DETAINED DOCKET,6def2bce1996176b0d0ae0ca95097da31b0ffe8b,2025-08-15 13:48:28 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,159346
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-18,GUATEMALA,YES,2025-01-03,1974.0,GUATEMALA,Female,SEATTLE NON-DETAINED DOCKET,f5c95e25bea5d101d654ba43ba9e537a1c80bec6,2025-08-15 13:51:34 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,356715
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-09-15,1993.0,EL SALVADOR,Male,SEATTLE FUG OPS,14d5b01d0374a43cab1bf8d4bc345af728affbfb,2025-08-15 15:35:46 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,30260
2025-08-15,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2006-03-15,1960.0,CUBA,Male,SEATTLE NON-DETAINED DOCKET,95c119b145026361540d1513fbe538a5cfc2493d,2025-08-15 16:24:33 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,217537
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-12,VENEZUELA,YES,2025-09-03,1992.0,VENEZUELA,Male,SEATTLE FUG OPS,7c4fc0535ae780a25a99d71598aa253503bd7ec6,2025-08-16 07:28:01 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,180467
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-10-02,VENEZUELA,YES,2025-09-10,1996.0,VENEZUELA,Male,YAKIMA Fug Ops,35cc9a887167e20891bfbca2209ef73a5067d5e5,2025-08-16 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,78142
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-08-26,MEXICO,YES,2007-01-31,1978.0,MEXICO,Male,SEATTLE FUG OPS,6ed6f6a8606794a304c02d1c329169a3192b7076,2025-08-16 08:47:10 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,160751
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-02,GUATEMALA,YES,2018-08-22,2002.0,GUATEMALA,Male,"FDL GENERAL AREA, NON-SPECIFIC",329d686799ad65adae3d52640d25d53035304745,2025-08-16 11:54:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,73515
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[9] VR Under Safeguards,,,NO,,1990.0,MEXICO,Male,SEATTLE FUG OPS,5b14521410f6e07a76dcb5f35820e20cb31218ff,2025-08-16 12:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,132178
2025-08-16,WASHINGTON,Washington Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,2025-09-05,MEXICO,NO,,1997.0,MEXICO,Male,"WAS GENERAL AREA, NON-SPECIFIC",2ba0917224a2eefbc06c6d40c99241b05279f33b,2025-08-16 12:26:35 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,63309
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[9] VR Under Safeguards,,,NO,,2001.0,MEXICO,Male,SEATTLE FUG OPS,97c54adec22223cc0ec9ab9f56a022cc6fdc68ca,2025-08-16 13:43:03 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,220303
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1989.0,MEXICO,Male,SEATTLE FUG OPS,c7e05550639abfe60e5589df7f154031cf2879b0,2025-08-16 13:56:06 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,290404
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[9] VR Under Safeguards,,,NO,,1994.0,MEXICO,Male,SEATTLE FUG OPS,1ac96506e2e686bba2cdaa49212c2373988149c7,2025-08-16 14:12:48 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,39016
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1981.0,MEXICO,Male,SEATTLE FUG OPS,bd8afc419b08bbd32139a2ad91f1369eeb61c9a9,2025-08-16 15:56:30 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,275384
2025-08-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[16] Reinstated Final Order,,,NO,,1967.0,MEXICO,Male,SEATTLE FUG OPS,0bc22c486ea1e72167776e387e30ebf2526d8468,2025-08-16 16:21:19 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,17123
2025-08-17,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-08-26,MEXICO,YES,2025-08-17,1979.0,MEXICO,Male,YAKIMA Fug Ops,023eed178eb8568f76207bcbb6ff46dcea83d9b0,2025-08-17 08:15:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,3282
2025-08-17,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,,,,,,,1989.0,MEXICO,Male,YAKIMA Fug Ops,1eca136f1514055d40749c6ffefbd8368dd125ad,2025-08-17 10:53:53 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,44782
2025-08-17,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[3] Deportable - Administratively Final Order,2025-09-07,MEXICO,YES,2025-08-28,2003.0,MEXICO,Male,YAKIMA Fug Ops,3d6db6521452740ea046153666c78a436d6fe106,2025-08-17 12:56:24 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,89122
2025-08-17,WASHINGTON,Washington Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-29,GUATEMALA,YES,2012-05-16,1996.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",95f26d797f3075d71b41b91129d0163d44436c19,2025-08-17 16:33:03 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,217785
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-09-07,MEXICO,YES,2016-07-30,1977.0,MEXICO,Male,"FDL GENERAL AREA, NON-SPECIFIC",225f83c0fde41a16d3b5ee0699972e2f33f71db4,2025-08-18 06:51:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,49928
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-07,MEXICO,YES,2025-08-29,1962.0,MEXICO,Male,WASHINGTON STATE PENITENTIARY,dafc7b7bec31056d7db18780744d7902679095d1,2025-08-18 07:01:54 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,318126
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-07,MEXICO,NO,,1974.0,MEXICO,Male,SEATTLE FUG OPS,877db9a2f8c3243e61c673fa8cf2e6d2b283ed82,2025-08-18 07:40:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,196588
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[5F] Unable to Obtain Travel Document,,,YES,2004-05-25,1975.0,JORDAN,Male,YAKIMA Fug Ops,da952cf3d15f2fbe34e3433a1b8a9648190d2edc,2025-08-18 08:50:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,317547
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,NO,,1987.0,BOLIVIA,Male,SEATTLE NON-DETAINED DOCKET,47d1292032704e0b31e04777733abb01af3fcc8e,2025-08-18 09:57:10 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,104316
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[3] Deportable - Administratively Final Order,,,YES,2002-01-02,1970.0,VIETNAM,Male,SEATTLE NON-DETAINED DOCKET,ccbfc4f010871964d2dd34984c88ed11483c12cc,2025-08-18 10:10:04 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,297409
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1998.0,GUINEA,Male,SEATTLE NON-DETAINED DOCKET,92998ec2107c028d2ec0125f7b844b7cba0e0970,2025-08-18 11:15:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,212807
2025-08-18,WASHINGTON,Washington Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-01,EL SALVADOR,YES,2005-04-07,1974.0,EL SALVADOR,Male,"WAS GENERAL AREA, NON-SPECIFIC",c696351ba2ed5d8c0a6aaf17f46f0298402c0423,2025-08-18 11:36:47 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,288532
2025-08-18,WASHINGTON,Washington Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-14,MEXICO,YES,2025-09-11,1976.0,MEXICO,Male,"WAS GENERAL AREA, NON-SPECIFIC",1730bf64601986c436090f63d6b2355ba2ef592e,2025-08-18 11:37:33 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,33790
2025-08-18,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-21,GUATEMALA,NO,,1990.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",bf395d3b7712e2fc3203cd523c177ba58e0b164f,2025-08-18 12:28:48 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,277857
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-05,VENEZUELA,YES,2024-05-03,2001.0,VENEZUELA,Male,YAKIMA NON DETAINED DOCKET,19dc25c7d3724f1058f345170f89ff977ebccb12,2025-08-18 12:38:47 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,37632
2025-08-18,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-04,HONDURAS,YES,2014-04-08,1994.0,HONDURAS,Male,SEATTLE FUG OPS,edac4d7d0230b7fafa6192a8466f912a461fe762,2025-08-18 12:45:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,345021
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-04,MEXICO,YES,2009-09-07,1987.0,MEXICO,Male,YAKIMA Fug Ops,48db1e05f2e95c9155945988d8e3a9788c38097e,2025-08-18 13:25:40 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,105878
2025-08-18,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[16] Reinstated Final Order,,,YES,2002-07-26,1972.0,GUATEMALA,Male,SEATTLE NON-DETAINED DOCKET,ac637e75e8cf77acb6778542c456a19bcebb9589,2025-08-18 13:30:20 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,250328
2025-08-18,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,2025-08-25,MEXICO,NO,,1985.0,MEXICO,Male,"WAS GENERAL AREA, NON-SPECIFIC",6fc27f63128ab9c1f18615e49c4f772029455a23,2025-08-18 14:08:43 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,162093
2025-08-18,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1972.0,PERU,Male,"WAS GENERAL AREA, NON-SPECIFIC",82a97aef4f51e843c91daa421a84a73650d58fbd,2025-08-18 16:47:59 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,189696
2025-08-18,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,2025-08-28,GUATEMALA,NO,,1992.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",a763bc558ce755be2a11fc2222a4aa4fe9b423f9,2025-08-18 17:46:25 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,243086
2025-08-18,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-17,COLOMBIA,YES,2025-09-04,1998.0,COLOMBIA,Male,"WAS GENERAL AREA, NON-SPECIFIC",2760a030ed290d0c7844599a559fbd1e6f5b7918,2025-08-18 19:19:38 UTC,True,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,57269
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-09-02,GUATEMALA,YES,2023-10-10,1992.0,GUATEMALA,Male,SEATTLE FUG OPS,8a2293159309bc291b351267bb56f7c3dddcc642,2025-08-19 08:04:26 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,200539
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,NO,,1987.0,HONDURAS,Male,SEATTLE FUG OPS,e216319e144f953d2eed399a4f013b3920a8b08e,2025-08-19 08:23:09 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,328346
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-02-19,1977.0,MEXICO,Male,SEATTLE NON-DETAINED DOCKET,acbcc9be3250af9f6fc1300ded87602eb59e2f9a,2025-08-19 09:45:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,250854
2025-08-19,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,6-Deported/Removed - Deportability,[16] Reinstated Final Order,2025-09-10,GUATEMALA,YES,2024-04-24,1992.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",3795c17938db2092fe7e7f23955f48329b2a8e85,2025-08-19 11:22:12 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,80722
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,NO,,1985.0,COLOMBIA,Male,SEATTLE NON-DETAINED DOCKET,ead740af4ce305cee8537148e2701a201be12d46,2025-08-19 11:24:37 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,341081
2025-08-19,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Custodial Arrest,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-25,EL SALVADOR,YES,2011-09-16,1993.0,EL SALVADOR,Male,"WAS GENERAL AREA, NON-SPECIFIC",a2da8d3c11f811111ef8b938576965eb6ada0abc,2025-08-19 12:27:51 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,236391
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1996.0,GUATEMALA,Female,SEATTLE NON-DETAINED DOCKET,437e7f5c943accf3a1ede5eccf8b87a249836651,2025-08-19 14:05:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,97917
2025-08-19,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-08-31,MEXICO,YES,2017-03-01,1992.0,MEXICO,Male,Richland CAP,87defa72122a9b6a2141c9375c059c10a2261e65,2025-08-19 14:58:53 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,197167
2025-08-19,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,A-Proceedings Terminated,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2006.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",e30b4675037aa41569c659c74be21b3a58d66c8e,2025-08-19 17:21:43 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,329732
2025-08-19,WASHINGTON,Washington Area of Responsibility,Detention and Deportation,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1980.0,GUATEMALA,Male,"WAS GENERAL AREA, NON-SPECIFIC",8e22e5be972c069069d927f98bd31c50a75bd030,2025-08-19 18:08:08 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,206351
